X,Y,A0,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,weight
126.9305426325,37.3896812177032,"126.93054270600584","37.389681166344644",경기 안양시 만안구 안양로170번길 20(안양동),경기 안양시 만안구 안양동 441-1,"4117110100104410001","623",경기남부청,안양만안,명학,지구대,"031-8041-6172",경기도 안양시 만안구 안양로170번길 20,1.00
126.915596334819,37.3966966553582,"126.91559638943974","37.39669673410026",경기 안양시 만안구 병목안로 56(안양동),경기 안양시 만안구 안양동 782-82,"4117110100107820082","624",경기남부청,안양만안,안양,지구대,"031-8041-6113",경기도 안양시 만안구 병목안로 56,1.00
126.918401993031,37.4147593674626,"126.91840200179472","37.41475940561111",경기 안양시 만안구 경수대로 1161(안양동),경기 안양시 만안구 안양동 42-17,"4117110100100420017","625",경기남부청,안양만안,석수,지구대,"031-8041-6174",경기도 안양시 만안구 경수대로 1161,1.00
126.907155574957,37.402346949036,"126.9071555751629","37.402346948971655",경기 안양시 만안구 박달로 492(박달동),경기 안양시 만안구 박달동 94-136,"4117110300100940136","626",경기남부청,안양만안,박달,지구대,"031-8041-6175",경기도 안양시 만안구 박달로 492,1.00
126.992859529118,37.5662080759394,"126.99285952928571","37.566208073715885",서울 중구 충무로 56-1(을지로3가),서울 중구 을지로3가 291-50,"1114015500102910050","7",서울청,서울중부,을지로3가,파출소,"02-2266-2404",서울특별시 중구 충무로56-1,1.00
127.047928104678,37.5761317935633,"127.0479281095535","37.576131750930315",서울 동대문구 서울시립대로 56(전농동),서울 동대문구 전농동 650-1,"1123010400106500001","61",서울청,서울동대문,전농1,파출소,"02-961-4305",서울특별시 동대문구 서울시립대로 56,1.00
126.944580889336,37.3521444127719,"126.94458087759344","37.352144413553596",경기 군포시 군포로 511(당동),경기 군포시 당동 775-18,"4141010100107750018","627",경기남부청,군포,군포,지구대,"031-452-0112",경기도 군포시 군포로 511,1.00
126.926595837033,37.3678426392912,"126.92659587137275","37.367842580460994",경기 군포시 수리산로203번길 51(산본동),경기 군포시 산본동 1105-4,"4141010400111050004","628",경기남부청,군포,산본,지구대,"031-397-4112",경기도 군포시 수리산로203번길 51,1.00
126.917473306528,37.3278381202842,"126.91747330690018","37.32783811968354",경기 군포시 대야1로24번길 4(대야미동),경기 군포시 대야미동 654-1,"4141010800106540001","629",경기남부청,군포,대야,파출소,"031-438-1125",경기도 군포시 대야1로 24번길 4,1.00
127.139919894041,36.9984060051805,"127.13991997755176","36.99840574879197",경기 평택시 현신4길 8(용이동),경기 평택시 용이동 448-5,"4122012400104480005","724",경기남부청,평택,용이,파출소,"031-652-4112",경기도 평택시 현신4길 8,1.00
126.944045409422,37.3656150978098,"126.94404540945047","37.36561509803606",경기 군포시 군포로683번길 31(금정동),경기 군포시 금정동 904,"4141010500109040000","630",경기남부청,군포,금정,파출소,"031-453-0105",경기도 군포시 군포로 683번길 31,1.00
126.93982278302,37.3227363990149,"126.9398227827013","37.32273639948074",경기 군포시 번영로 6-4(부곡동),경기 군포시 부곡동 1111-1,"4141010300111110001","631",경기남부청,군포,송부,파출소,"031-391-0112",경기도 군포시 번영로 6-4,1.00
127.128397680046,37.433872206033,"127.12839765989287","37.433872211874515",경기 성남시 수정구 모란로 1(수진동),경기 성남시 수정구 수진동 4795,"4113110300147950000","632",경기남부청,성남수정,수진,지구대,"031-750-4020",성남시 수정구 모란로 1,1.00
127.143997005922,37.4415628922951,"127.14399700755999","37.44156289256097",경기 성남시 수정구 시민로 150(신흥동),경기 성남시 수정구 신흥동 3775,"4113110100137750000","633",경기남부청,성남수정,신흥,지구대,"031-750-4030",성남시 수정구 시민로 150,1.00
127.136215197847,37.442453286955,"127.13621519756038","37.442453287163964",경기 성남시 수정구 수정로 145(태평동),경기 성남시 수정구 태평동 3498-2,"4113110200134980002","634",경기남부청,성남수정,중앙,파출소,"031-750-4040",성남시 수정구 수정로 145,1.00
127.145500949315,37.4496429719836,"127.14550067477433","37.449642607196424",경기 성남시 수정구 수정로279번길 5(신흥동),경기 성남시 수정구 신흥동 37,"4113110100100370000","635",경기남부청,성남수정,산성,파출소,"031-750-4014",성남시 수정구 수정로 279번길 5,1.00
127.158269048777,37.4523114462298,"127.15826904909397","37.45231144579752",경기 성남시 수정구 단대로 15(단대동),경기 성남시 수정구 단대동 101-4,"4113110400101010004","636",경기남부청,성남수정,단대,파출소,"031-750-4010",성남시 수정구 단대로 15,1.00
127.054231616108,37.5863261349664,"127.05423161580089","37.58632613451582",서울 동대문구 전농로38다길 21(전농동),서울 동대문구 전농동 103-570,"1123010400101030570","62",서울청,서울동대문,전농2,파출소,"02-961-4306",서울특별시 동대문구 전농로38다길 21,1.00
127.138642425846,37.4384787224265,"127.13864217232","37.43847901561388",경기 성남시 수정구 탄리로 21(수진동),경기 성남시 수정구 수진동 1921,"4113110300119210000","637",경기남부청,성남수정,수진1,파출소,"031-750-4024",성남시 수정구 탄리로 21,1.00
127.140933038888,37.4479065738659,"127.1409330394389","37.44790657408602",경기 성남시 수정구 남문로 128(태평동),경기 성남시 수정구 태평동 7290,"4113110200172900000","638",경기남부청,성남수정,태평4,파출소,"031-750-4034",성남시 수정구 남문로 128,1.00
127.100361679574,37.4297653589328,"127.10036167906941","37.42976517908036",경기 성남시 수정구 고등공원로 47(고등동),경기 성남시 수정구 고등동 587,"4113111200105870000","639",경기남부청,성남수정,고등,파출소,"031-750-4050",성남시 수정구 고등공원로 47,1.00
127.127512211413,37.4561699438871,"127.12751221133837","37.456169944042905",경기 성남시 수정구 복정로 36(복정동),경기 성남시 수정구 복정동 695,"4113110700106950000","640",경기남부청,성남수정,복정,파출소,"031-750-4060",성남시 수정구 복정로 36,1.00
127.149698004936,37.4723095890789,"127.14969800489257","37.472309588622764",경기 성남시 수정구 위례동로 135-2(창곡동),경기 성남시 수정구 창곡동 513-4,"4113110800105130004","641",경기남부청,성남수정,성남위례,파출소,"031-750-4070",성남시 수정구 위례동로 135-2,1.00
127.139988621276,37.4360965261608,"127.13998862074892","37.43609652648691",경기 성남시 중원구 산성대로 190-6(성남동),경기 성남시 중원구 성남동 2199,"4113310100121990000","642",경기남부청,성남중원,성호,지구대,"031-8036-5403",경기도 성남시 중원구 산성대로 190-6,1.00
127.161335308368,37.4473843056497,"127.16133528745897","37.44738450748047",경기 성남시 중원구 산성대로408번길 26-1(금광동),경기 성남시 중원구 금광동 3464,"4113310300134640000","643",경기남부청,성남중원,금광,지구대,"031-8036-5413",경기도 성남시 중원구 산성대로 408번길 26-1,1.00
127.165784351853,37.4329538499101,"127.16578434041259","37.432953846190955",경기 성남시 중원구 둔촌대로 439(상대원동),경기 성남시 중원구 상대원동 1437,"4113310500114370000","644",경기남부청,성남중원,대원,파출소,"031-8036-5423",경기도 성남시 중원구 둔촌대로 439,1.00
127.158573749548,37.4391543618896,"127.1585738054639","37.439154360438735",경기 성남시 중원구 희망로 373(상대원동),경기 성남시 중원구 상대원동 3154-1,"4113310500131540001","645",경기남부청,성남중원,상대원2,파출소,"031-8036-5433",경기도 성남시 중원구 희망로 373,1.00
127.165157075583,37.4554402134221,"127.16515689214587","37.455440000246625",경기 성남시 중원구 은행로25번길 14(은행동),경기 성남시 중원구 은행동 1417-1,"4113310400114170001","646",경기남부청,성남중원,은행,파출소,"031-8036-5443",경기도 성남시 중원구 은행로25번길 14,1.00
127.06498046,37.5696415945286,"127.06498039461977","37.56964160215366",서울 동대문구 한천로20길 9(장안동),서울 동대문구 장안동 164-9,"1123010600101640009","63",서울청,서울동대문,장안1,파출소,"02-961-4307",서울특별시 동대문구 한천로20길 9,1.00
127.154591500366,37.4176200772343,"127.15459150052757","37.417620077494924",경기 성남시 중원구 도촌북로 43(도촌동),경기 성남시 중원구 도촌동 631,"4113310700106310000","647",경기남부청,성남중원,도촌,파출소,"031-8036-5453",경기도 성남시 중원구 도촌북로 43,1.00
127.127292173779,37.4096293039766,"127.12729217322692","37.40962939180521",경기 성남시 분당구 야탑로 76(야탑동),경기 성남시 분당구 야탑동 505,"4113510700105050000","648",경기남부청,분당,야탑,지구대,"031-736-6113",경기도 성남시 분당구 야탑로 76,1.00
127.12618660229,37.3822620301451,"127.12618659903745","37.38226203044374",경기 성남시 분당구 중앙공원로31번길 30(서현동),경기 성남시 분당구 서현동 89-5,"4113510500100890005","649",경기남부청,분당,서현,지구대,"031-736-6124",경기도 성남시 분당구 중앙공원로31번길 30,1.00
127.107310582176,37.3515869422143,"127.10731058165292","37.351586942294745",경기 성남시 분당구 성남대로171번길 12(금곡동),경기 성남시 분당구 금곡동 173,"4113511100101730000","650",경기남부청,분당,금곡,지구대,"031-736-6135",경기도 성남시 분당구 성남대로171번길 12,1.00
127.079033967408,37.390808966386,"127.07903395815927","37.390808851082305",경기 성남시 분당구 운중로146번길 6(운중동),경기 성남시 분당구 운중동 938,"4113511500109380000","651",경기남부청,분당,서판교,파출소,"031-736-6154",경기도 성남시 분당구 운중로146번길 6,1.00
127.115795032301,37.4065418496959,"127.11579503273694","37.40654185206155",경기 성남시 분당구 동판교로266번길 24(삼평동),경기 성남시 분당구 삼평동 716,"4113510900107160000","652",경기남부청,분당,동판교,파출소,"031-736-6143",경기도 성남시 분당구 동판교로266번길 24,1.00
127.126269886321,37.3667600262647,"127.12626974175518","37.36675992130236",경기 성남시 분당구 불정로 253(수내동),경기 성남시 분당구 수내동 85,"4113510200100850000","653",경기남부청,분당,수내,파출소,"031-736-6162",경기도 성남시 분당구 불정로 253,1.00
127.120672243493,37.3394154859701,"127.12067224342343","37.33941548590742",경기 성남시 분당구 구미로 107(구미동),경기 성남시 분당구 구미동 223,"4113511400102230000","654",경기남부청,분당,구미,파출소,"031-736-6173",경기도 성남시 분당구 구미로 107,1.00
126.772618795971,37.4793927118278,"126.77261877628499","37.47939237453165",경기 부천시 소사구 성주로 147(송내동),경기 부천시 소사구 송내동 611-2,"4119410500106110002","655",경기남부청,부천소사,송내,지구대,"032-456-0185",경기도 부천시 소사구 성주로 147,1.00
126.796026157,37.4824484201362,"126.79602615709655","37.48244820364894",경기 부천시 소사구 경인로 363(소사본동),경기 부천시 소사구 소사본동 51,"4119410100100510000","656",경기남부청,부천소사,소사,지구대,"032-456-0186",경기도 부천시 소사구 경인로 363,1.00
127.074365130815,37.5767833093847,"127.07436513042035","37.57678330976284",서울 동대문구 답십리로69길 100(장안동),서울 동대문구 장안동 329-5,"1123010600103290005","64",서울청,서울동대문,장안2,파출소,"02-961-4308",서울특별시 동대문구  답십리로 69길 100,1.00
126.809439992174,37.4701098307121,"126.8094400647122","37.47010981324061",경기 부천시 소사구 범안로 131(범박동),경기 부천시 소사구 범박동 156,"4119410300101560000","657",경기남부청,부천소사,범박,지구대,"032-456-0187",경기도 부천시 소사구 범안로 131,1.00
126.779627611118,37.4909681327045,"126.77962757243878","37.49096797405875",경기 부천시 원미구 장말로 337(심곡동),경기 부천시 원미구 심곡동 428-2,"4119210200104280002","658",경기남부청,부천원미,중앙,지구대,"032-680-6815",경기도 부천시 장말로 337,1.00
126.762549636621,37.505803556883,"126.76254963649978","37.5058035564651",경기 부천시 원미구 석천로 203-16(중동),경기 부천시 원미구 중동 1032-1,"4119210800110320001","659",경기남부청,부천원미,중동,지구대,"032-680-6835",경기도 부천시 석천로 203-16,1.00
126.753388710443,37.4917623640419,"126.75338871073376","37.49176236385803",경기 부천시 원미구 상일로 99(상동),경기 부천시 원미구 상동 396-3,"4119210900103960003","660",경기남부청,부천원미,상동,지구대,"032-680-6825",경기도 부천시 상일로 99,1.00
